txn_id,account_id,customer_id,txn_time,txn_type,amount,currency,channel,status,_ingest_ts
BTX000510,ACC00295,CUST00295,2026-04-14 06:52:21,Debit,23321.12,INR,,SUCCESS,2026-04-28 04:37:54
BTX000314,ACC00316,CUST00316,2026-04-06 00:56:25,Dr,53112.78,INR,MOBILE_BANKING,FAILED,2026-04-28 04:42:32
BTX001036,ACC00485,CUST00485,2026-04-27 01:42:30,DB,7586.39,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
BTX000504,ACC00483,CUST00483,2026-04-20 13:36:29,D,9266.63,INR,UPI,SUCCESS,2026-04-28 04:40:41
BTX001161,ACC00068,CUST00068,2026-04-25 04:34:11,CREDIT,5094.65,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000167,ACC00147,CUST00147,2026-04-20 19:50:01,debit,50683.84,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001277,ACC00095,CUST00095,2026-04-08 18:52:23,Credit,6808.92,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001358,ACC00156,CUST00156,2026-04-10 11:00:28,DEBIT,71574.88,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000643,ACC00498,CUST00498,2026-04-07 05:47:16,Debit,1746.99,GBP,IMPS,FAILED,2026-04-28 04:38:24
BTX000893,ACC00393,CUST00393,2026-04-27 23:42:35,Credit,7202.68,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000001,ACC00222,CUST00222,2026-04-29 18:07:55,Credit,147290.56,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000002,ACC00208,CUST00208,2026-05-08 11:56:09,C,40250.02,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000003,ACC00043,CUST00043,2026-05-21 03:38:03,D,8976.15,EUR,UPI,SUCCESS,2026-04-28 04:37:54
STX000004,ACC00017,CUST00017,2026-04-29 14:31:17,DB,8284.9,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000005,ACC00159,CUST00159,2026-05-05 07:40:31,CREDIT,345745.34,INR,ATM,FAILED,2026-04-28 04:37:54
STX000006,ACC00422,CUST00422,2026-05-10 07:55:31,Debit,5308.27,INR,POS,FAILED,2026-04-28 04:37:54
STX000007,ACC00311,CUST00311,2026-05-22 12:48:35,CR,5014.51,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000008,ACC00174,CUST00174,2026-05-16 10:22:24,Cr,5137.87,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000009,ACC00121,CUST00121,2026-05-20 14:20:14,credit,1572.34,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000010,ACC00061,CUST00061,2026-04-29 08:06:02,debit,2896.51,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000011,ACC00247,CUST00247,2026-05-08 17:45:53,DB,6749.24,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000012,ACC00243,CUST00243,2026-05-15 06:01:04,Dr,753.95,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000013,ACC00255,CUST00255,2026-05-10 02:03:44,CR,50465.1,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000014,ACC00469,CUST00469,2026-05-19 23:33:38,debit,-2246.25,XXX,NEFT,SUCCESS,2026-04-28 04:37:54
STX000015,ACC00172,CUST00172,2026-04-29 06:34:02,credit,5004.04,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000016,ACC00020,CUST00020,2026-05-19 05:18:17,CR,6187.28,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000017,ACC00497,CUST00497,2026-05-11 10:51:03,Credit,8591.96,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000018,ACC00271,CUST00271,2026-05-14 00:37:33,credit,9503.19,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000019,ACC00149,,2026-05-12 18:40:12,Credit,-4165.73,USD,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000020,ACC00469,CUST00469,2026-05-24 00:14:08,Credit,30060.96,INR,UPI,FAILED,2026-04-28 04:37:54
STX000021,ACC00297,CUST00297,2026-05-03 16:53:54,D,2295.83,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000022,ACC00025,CUST00025,2026-05-25 07:29:45,Debit,9004.99,USD,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000023,ACC00328,CUST00328,2026-05-20 14:27:32,DB,9889.8,INR,CHEQUE,PENDING,2026-04-28 04:37:54
STX000024,ACC00438,CUST00438,2026-05-02 17:13:40,Credit,6595.42,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000025,ACC00126,CUST00126,2026-05-25 19:39:00,debit,392406.63,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000026,ACC00083,CUST00083,2026-05-23 17:51:40,debit,7674.42,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000027,ACC00036,CUST00036,2026-04-27 09:33:01,DEBIT,126392.91,INR,POS,FAILED,2026-04-28 04:37:54
STX000028,ACC00232,CUST00232,2026-05-05 08:10:43,D,1308.77,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000029,ACC00048,CUST00048,2026-05-06 10:02:45,credit,2577.73,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000030,ACC00176,CUST00176,2026-04-30 21:30:38,D,9912.02,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000031,ACC00200,CUST00200,2026-05-20 17:44:45,D,46221.35,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000032,ACC00035,CUST00035,2026-05-18 12:31:36,Cr,4632.75,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
STX000033,ACC00019,CUST00019,2026-05-09 10:38:30,Credit,-3420.66,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000034,ACC00004,CUST00004,2026-05-05 18:43:02,CREDIT,5657.98,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000035,ACC00283,CUST00283,2026-05-18 14:45:33,DEBIT,67427.23,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000036,ACC00440,CUST00440,2026-04-28 05:57:36,debit,8175.36,GBP,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000037,ACC00500,CUST00500,2026-05-11 15:42:25,Debit,46618.38,INR,POS,PENDING,2026-04-28 04:37:54
STX000038,ACC00048,CUST00048,2026-05-22 09:37:27,C,1091.21,INR,POS,PENDING,2026-04-28 04:37:54
STX000039,ACC00064,CUST00064,2026-04-30 22:51:31,CREDIT,2837.5,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000040,ACC00041,CUST00041,2026-05-21 03:13:53,C,59145.82,GBP,NEFT,SUCCESS,2026-04-28 04:37:54
STX000041,ACC00021,CUST00021,2026-05-04 17:43:36,Credit,615.33,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000042,ACC00022,CUST00022,2026-05-10 16:03:28,CREDIT,5949.45,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000043,ACC00095,CUST00095,2026-05-15 23:22:49,CREDIT,266.77,INR,IMPS,FAILED,2026-04-28 04:37:54
STX000044,ACC00421,CUST00421,2026-05-23 02:10:09,Dr,-4822.55,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000045,ACC00031,CUST00031,2026-05-08 11:17:36,Dr,5325.03,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000046,ACC00297,CUST00297,2026-05-04 12:53:33,CREDIT,2624.49,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000047,ACC00098,CUST00098,2026-05-18 13:22:02,C,6444.12,INR,ATM,FAILED,2026-04-28 04:37:54
STX000048,ACC00119,CUST00119,2026-05-03 03:40:40,CREDIT,1416.32,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000049,ACC00108,CUST00108,2026-05-17 08:31:38,DEBIT,3479.43,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000050,ACC00064,CUST00064,2026-05-22 15:58:20,Dr,6835.11,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000051,ACC00200,CUST00200,2026-05-06 11:33:36,DB,4940.24,INR,UPI,PENDING,2026-04-28 04:37:54
STX000052,ACC00238,CUST00238,2026-04-30 06:28:50,DEBIT,57185.38,INR,NEFT,PENDING,2026-04-28 04:37:54
STX000053,ACC00144,CUST00144,2026-04-30 18:26:54,Cr,57663.31,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
STX000054,ACC00231,CUST00231,2026-05-02 03:33:11,Cr,207855.8,INR,BRANCH,FAILED,2026-04-28 04:37:54
STX000055,ACC00121,CUST00121,2026-05-15 20:02:08,D,9346.36,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000056,ACC00051,CUST00051,2026-05-04 02:11:45,Debit,11826.96,INR,NEFT,FAILED,2026-04-28 04:37:54
STX000057,ACC00130,CUST00130,2026-05-20 12:26:36,D,61697.23,EUR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000058,ACC00491,CUST00491,2026-04-25 15:27:38,D,3478.83,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000059,ACC00370,CUST00370,2026-05-19 17:54:38,Debit,6325.59,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000060,ACC00320,CUST00320,2026-05-01 11:57:56,Credit,7613.37,INR,BRANCH,FAILED,2026-04-28 04:37:54
STX000061,ACC00288,CUST00288,2026-04-26 02:42:00,C,30817.4,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000062,ACC00379,CUST00379,2026-04-27 08:21:29,Cr,2285.25,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000063,ACC00006,CUST00006,2026-05-24 23:04:01,Debit,8909.04,INR,NEFT,PENDING,2026-04-28 04:37:54
STX000064,ACC00314,CUST00314,2026-04-28 07:29:10,C,6328.16,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000065,ACC00278,CUST00278,2026-05-01 02:26:38,CR,-1663.74,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000066,ACC00052,CUST00052,2026-04-27 21:15:08,C,4328.35,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000067,ACC00085,CUST00085,2026-04-26 03:44:34,C,0.0,INR,IMPS,FAILED,2026-04-28 04:37:54
STX000068,ACC00024,CUST00024,2026-05-18 09:50:46,credit,3020.5,INR,BRANCH,FAILED,2026-04-28 04:37:54
STX000069,ACC00017,CUST00017,2026-04-29 04:36:40,credit,7590.23,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
STX000070,ACC00427,CUST00427,2026-05-23 10:08:18,DEBIT,447.78,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000071,ACC00081,CUST00081,2026-05-01 06:47:20,CREDIT,7026.91,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000072,ACC00347,CUST00347,2026-05-11 23:35:52,C,454555.28,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000073,ACC00489,CUST00489,2026-05-09 17:49:33,Cr,2676.26,INR,UPI,FAILED,2026-04-28 04:37:54
STX000074,ACC00193,CUST00193,2026-05-19 22:07:53,CREDIT,20381.28,INR,UPI,FAILED,2026-04-28 04:37:54
STX000075,ACC00274,CUST00274,2026-05-25 08:13:24,Dr,62259.61,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000076,ACC00276,CUST00276,2026-05-23 12:29:02,credit,55757.44,INR,NEFT,FAILED,2026-04-28 04:37:54
STX000077,ACC00043,CUST00043,2026-05-05 21:11:59,Debit,5534.18,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000078,ACC00430,CUST00430,2026-05-01 09:29:44,credit,984.89,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000079,ACC00325,CUST00325,2026-05-12 07:25:42,Credit,6845.26,GBP,UPI,SUCCESS,2026-04-28 04:37:54
STX000080,ACC00400,CUST00400,2026-04-26 02:21:55,CR,3292.72,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000081,ACC00247,CUST00247,2026-05-25 08:06:44,D,666.75,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000082,ACC00181,CUST00181,2026-05-05 17:21:01,D,7550.04,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000083,ACC00308,CUST00308,2026-05-16 23:12:24,Debit,9111.51,INR,IMPS,PENDING,2026-04-28 04:37:54
STX000084,ACC00404,CUST00404,2026-04-26 15:02:24,DEBIT,4726.4,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000085,ACC00454,CUST00454,2026-05-02 17:00:34,Credit,7266.6,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000086,ACC00063,CUST00063,2026-05-02 17:47:45,Debit,9907.61,INR,UPI,PENDING,2026-04-28 04:37:54
STX000087,ACC00088,CUST00088,2026-05-20 23:02:40,DEBIT,489.82,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
STX000088,ACC00309,CUST00309,2026-05-23 00:13:23,C,9987.54,INR,CHEQUE,FAILED,2026-04-28 04:37:54
STX000089,ACC00032,CUST00032,2026-05-03 06:37:01,Dr,5332.9,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000090,ACC00321,CUST00321,2026-05-18 13:32:35,debit,4789.05,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000091,ACC00368,CUST00368,2026-05-19 11:11:35,CREDIT,2498.05,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000092,ACC00348,CUST00348,2026-05-05 03:48:27,C,6703.09,INR,POS,FAILED,2026-04-28 04:37:54
STX000093,ACC00451,CUST00451,2026-05-09 02:46:17,CR,5330.38,INR,POS,PENDING,2026-04-28 04:37:54
STX000094,ACC00448,CUST00448,2026-04-26 16:56:34,Dr,9466.8,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000095,ACC00404,CUST00404,2026-05-03 04:21:17,Credit,1950.86,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000096,ACC00194,CUST00194,2026-05-04 18:28:11,Debit,9603.72,INR,UPI,FAILED,2026-04-28 04:37:54
STX000097,ACC00189,CUST00189,2026-05-02 22:22:26,D,9824.77,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000098,ACC00357,CUST00357,2026-04-27 02:22:15,DEBIT,6426.9,GBP,ATM,FAILED,2026-04-28 04:37:54
STX000099,ACC00107,CUST00107,2026-05-19 15:50:47,D,3219.23,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000100,ACC00073,CUST00073,2026-05-20 07:43:00,CR,5309.49,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000101,ACC00500,CUST00500,2026-05-01 12:14:59,DB,4976.55,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
STX000102,ACC00209,CUST00209,2026-05-22 06:23:58,CREDIT,65068.77,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000103,ACC00492,CUST00492,2026-05-11 18:27:29,CR,90264.15,INR,IMPS,FAILED,2026-04-28 04:37:54
STX000104,ACC00416,CUST00416,2026-04-25 22:44:15,Dr,1366.28,INR,UPI,FAILED,2026-04-28 04:37:54
STX000105,ACC00171,CUST00171,2026-05-11 01:22:25,Debit,8248.11,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000106,ACC00349,CUST00349,2026-05-01 17:01:33,Credit,673.66,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000107,ACC00328,CUST00328,2026-05-19 22:56:00,D,2390.36,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000108,ACC00388,CUST00388,2026-05-08 10:48:46,CR,2234.3,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000109,ACC00141,CUST00141,2026-05-05 15:03:58,CREDIT,461.18,INR,POS,FAILED,2026-04-28 04:37:54
STX000110,ACC00209,CUST00209,2026-05-26 03:40:47,Credit,7802.38,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000111,ACC00495,CUST00495,2026-05-21 03:40:27,CR,7488.79,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000112,ACC00448,CUST00448,2026-04-26 21:34:07,Credit,8856.94,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000113,ACC00234,CUST00234,2026-04-27 15:25:07,CREDIT,407037.85,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
STX000114,ACC00221,CUST00221,2026-05-11 21:49:21,C,6301.15,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000115,ACC00319,CUST00319,2026-05-01 21:31:10,Debit,13630.77,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000116,ACC00230,CUST00230,2026-05-19 10:59:13,credit,6704.36,INR,CHEQUE,FAILED,2026-04-28 04:37:54
STX000117,ACC00109,CUST00109,2026-05-03 01:01:33,CR,1114.5,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000118,ACC00260,CUST00260,2026-05-06 23:15:39,CREDIT,35718.8,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000119,ACC00131,CUST00131,2026-05-13 10:03:42,C,6275.38,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000120,ACC00283,CUST00283,2026-05-16 00:26:32,CR,6814.97,XXX,NEFT,SUCCESS,2026-04-28 04:37:54
STX000121,ACC00275,CUST00275,2026-05-20 16:15:18,DB,199280.33,INR,NEFT,PENDING,2026-04-28 04:37:54
STX000122,ACC00257,CUST00257,2026-05-23 14:14:33,credit,456215.87,INR,ATM,PENDING,2026-04-28 04:37:54
STX000123,ACC00398,CUST00398,2026-05-08 17:14:29,DEBIT,7026.81,XXX,IMPS,SUCCESS,2026-04-28 04:37:54
STX000124,ACC00235,CUST00235,2026-05-19 18:34:55,DB,7517.84,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000125,ACC00167,CUST00167,2026-05-17 02:16:52,Credit,8995.37,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000126,ACC00146,CUST00146,2026-05-21 05:35:16,Dr,20602.48,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
STX000127,ACC00412,CUST00412,2026-05-22 09:03:31,Credit,1551.46,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000128,ACC00194,CUST00194,2026-05-06 18:17:58,credit,-5228.9,INR,IMPS,FAILED,2026-04-28 04:37:54
STX000129,ACC00161,CUST00161,2026-05-13 15:37:42,CREDIT,2001.2,INR,CHEQUE,FAILED,2026-04-28 04:37:54
STX000130,ACC00408,CUST00408,2026-05-19 14:32:26,Debit,501.56,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000131,ACC00001,CUST00001,2026-04-26 02:32:26,Dr,9082.66,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000132,ACC00391,CUST00391,2026-05-07 20:49:58,CREDIT,8161.71,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000133,ACC00193,CUST00193,2026-05-11 06:17:35,Debit,6335.63,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000134,ACC00397,CUST00397,2026-05-01 01:11:06,C,356829.29,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000135,ACC00327,CUST00327,2026-05-03 12:39:51,Cr,6028.47,INR,UPI,SUCCESS,2026-04-28 04:37:54
STX000136,ACC00454,CUST00454,2026-04-30 04:03:42,Dr,6003.49,,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000137,ACC00252,CUST00252,2026-05-19 01:30:24,Dr,98378.42,INR,NEFT,PENDING,2026-04-28 04:37:54
STX000138,ACC00480,CUST00480,2026-05-12 02:12:10,CREDIT,179375.7,INR,NEFT,FAILED,2026-04-28 04:37:54
STX000139,ACC00161,CUST00161,2026-05-07 03:37:04,credit,9614.04,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000140,ACC00105,CUST00105,2026-05-22 10:21:00,CREDIT,104.6,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
STX000141,ACC00343,CUST00343,2026-05-05 09:07:25,D,3515.16,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000142,ACC00342,CUST00342,2026-05-12 13:57:10,C,9616.25,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000143,ACC00203,CUST00203,2026-05-04 20:40:46,CREDIT,2919.13,INR,BRANCH,FAILED,2026-04-28 04:37:54
STX000144,ACC00426,CUST00426,2026-04-28 17:08:28,CREDIT,91453.85,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000145,ACC00469,CUST00469,2026-04-30 06:38:47,debit,8794.0,INR,CHEQUE,FAILED,2026-04-28 04:37:54
STX000146,ACC00100,CUST00100,2026-05-03 21:37:20,debit,3467.36,INR,BRANCH,FAILED,2026-04-28 04:37:54
STX000147,ACC00444,CUST00444,2026-05-21 12:33:46,D,1238.36,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000148,ACC00210,CUST00210,2026-04-25 14:52:30,Cr,109167.47,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000149,ACC00207,CUST00207,2026-05-16 08:07:24,CR,8622.95,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000150,ACC00076,CUST00076,2026-05-22 05:01:42,DEBIT,1521.93,INR,IMPS,FAILED,2026-04-28 04:37:54
STX000151,ACC00179,CUST00179,2026-05-06 01:47:59,Dr,6629.6,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000152,ACC00480,CUST00480,2026-04-29 01:54:19,C,821.34,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000153,ACC00072,CUST00072,2026-05-05 23:03:23,C,323010.57,INR,POS,FAILED,2026-04-28 04:37:54
STX000154,ACC00312,CUST00312,2026-05-12 14:28:28,DEBIT,150749.63,GBP,UPI,SUCCESS,2026-04-28 04:37:54
STX000155,ACC00118,CUST00118,2026-05-16 22:05:40,C,2582.64,EUR,POS,SUCCESS,2026-04-28 04:37:54
STX000156,ACC00377,CUST00377,2026-05-14 21:13:34,CREDIT,2907.3,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000157,ACC00415,CUST00415,2026-05-19 06:22:35,Cr,9244.13,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000158,ACC00245,CUST00245,2026-05-01 22:27:36,debit,0.0,INR,POS,SUCCESS,2026-04-28 04:37:54
STX000159,ACC00494,CUST00494,2026-05-14 07:24:34,DB,297959.3,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000160,ACC00320,CUST00320,2026-05-13 18:10:25,CR,85334.05,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000161,ACC00384,CUST00384,2026-04-27 01:12:14,DB,4046.08,INR,ATM,PENDING,2026-04-28 04:37:54
STX000162,ACC00138,,2026-05-23 05:20:51,Credit,45113.9,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000163,ACC00020,CUST00020,2026-04-26 01:45:04,Debit,25831.65,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
STX000164,ACC00479,CUST00479,2026-05-11 17:07:31,Dr,3594.9,INR,POS,FAILED,2026-04-28 04:37:54
STX000165,ACC00325,CUST00325,2026-05-25 09:21:28,CR,2765.6,INR,ATM,FAILED,2026-04-28 04:37:54
STX000166,ACC00462,CUST00462,2026-05-24 23:37:00,Credit,2681.21,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
STX000167,ACC00173,CUST00173,2026-05-18 19:49:52,Credit,9689.42,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000168,ACC00272,CUST00272,2026-05-15 02:01:00,credit,94562.15,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
STX000169,ACC00488,CUST00488,2026-05-15 20:11:10,Dr,323473.96,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000170,ACC00148,CUST00148,2026-05-21 12:51:54,credit,6269.48,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000171,ACC00427,CUST00427,2026-04-28 20:16:24,debit,5263.27,INR,ATM,PENDING,2026-04-28 04:37:54
STX000172,ACC00045,CUST00045,2026-05-21 15:51:19,Debit,3007.13,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
STX000173,ACC00374,CUST00374,2026-04-30 16:17:50,credit,52827.01,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000174,ACC00219,CUST00219,2026-05-09 14:39:55,C,8481.39,INR,NEFT,PENDING,2026-04-28 04:37:54
STX000175,ACC00406,CUST00406,2026-04-27 06:27:16,debit,6195.62,USD,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000176,ACC00310,CUST00310,2026-05-18 09:26:24,DEBIT,1384.78,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000177,ACC00179,CUST00179,2026-05-07 10:34:02,Credit,9137.64,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000178,ACC00443,CUST00443,2026-05-19 23:10:20,Cr,2867.43,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000179,ACC00262,CUST00262,2026-05-06 04:35:36,Debit,3461.41,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
STX000180,ACC00431,CUST00431,2026-05-14 13:49:26,debit,6182.39,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000181,ACC00171,CUST00171,2026-04-25 09:37:48,DEBIT,13858.74,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000182,ACC00332,CUST00332,2026-05-23 11:42:09,debit,8275.59,USD,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
STX000183,ACC00003,CUST00003,2026-05-05 15:07:56,D,6366.75,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000184,ACC00156,CUST00156,2026-05-04 21:11:33,Dr,6237.63,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000185,ACC00354,CUST00354,2026-05-24 12:05:22,DB,74742.47,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
STX000186,ACC00067,CUST00067,2026-05-06 21:25:39,debit,35912.19,USD,CHEQUE,FAILED,2026-04-28 04:37:54
STX000187,ACC00089,CUST00089,2026-05-17 22:29:46,CREDIT,27138.13,INR,ATM,SUCCESS,2026-04-28 04:37:54
STX000188,ACC00431,CUST00431,2026-05-15 05:18:13,C,3833.85,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000189,ACC00135,CUST00135,2026-05-10 09:51:39,D,339.83,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000190,ACC00045,CUST00045,2026-05-16 18:49:44,debit,53207.16,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
STX000191,ACC00248,CUST00248,2026-04-29 16:47:49,C,230173.7,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
STX000192,ACC00196,CUST00196,2026-05-24 02:13:09,CR,625.65,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
STX000193,ACC00090,,2026-04-27 19:21:07,credit,7200.22,INR,IMPS,SUCCESS,2026-04-28 04:37:54
STX000194,ACC00089,CUST00089,2026-04-29 23:14:52,C,4178.21,INR,NEFT,SUCCESS,2026-04-28 04:37:54
STX000195,ACC00168,CUST00168,2026-05-16 22:42:34,Debit,5551.52,INR,IMPS,PENDING,2026-04-28 04:37:54
STX000196,ACC00360,CUST00360,2026-05-25 12:28:30,D,5603.85,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
STX000197,ACC00331,CUST00331,2026-05-10 04:25:50,Cr,8101.59,INR,UPI,SUCCESS,2026-04-28 04:37:54
